year,region,all,event,count,percentage
2019,malaysia,735,3x3x3 One-Handed,297,40.40816326530612
2019,malaysia,735,4x4x4 Blindfolded,22,2.9931972789115644
2019,malaysia,735,4x4x4 Cube,307,41.76870748299319
2019,malaysia,735,5x5x5 Blindfolded,15,2.0408163265306123
2019,malaysia,735,5x5x5 Cube,192,26.122448979591837
2019,malaysia,735,Clock,68,9.251700680272108
2019,malaysia,735,Magic,0,0
2019,malaysia,735,Master Magic,0,0
2019,malaysia,735,Megaminx,149,20.272108843537413
2019,malaysia,735,Pyraminx,332,45.17006802721089
2019,malaysia,735,Square-1,96,13.061224489795919
2019,malaysia,735,2x2x2 Cube,473,64.35374149659864
2019,malaysia,735,3x3x3 With Feet,35,4.761904761904762
2019,malaysia,735,6x6x6 Cube,79,10.748299319727892
2019,malaysia,735,7x7x7 Cube,72,9.795918367346939
2019,malaysia,735,Skewb,234,31.83673469387755
2020,global,12807,3x3x3 Cube,12183,95.12766455844461
2020,global,12807,3x3x3 Blindfolded,1640,12.805496993831497
2020,global,12807,3x3x3 Fewest Moves,816,6.371515577418599
2020,global,12807,3x3x3 One-Handed,4176,32.60716795502459
2020,global,12807,4x4x4 Blindfolded,273,2.131646755680487
2020,global,12807,4x4x4 Cube,5500,42.945264308581244
2020,global,12807,5x5x5 Blindfolded,135,1.0541110330288124
2020,global,12807,5x5x5 Cube,3123,24.38510189739986
2020,global,12807,Clock,1111,8.67494339033341
2020,global,12807,Magic,0,0
2020,global,12807,Master Magic,0,0
2020,global,12807,Megaminx,2382,18.599203560552823
2020,global,12807,Pyraminx,5857,45.73280237370188
2020,global,12807,Square-1,1787,13.95330678535176
2020,global,12807,2x2x2 Cube,8266,64.54282814086046
2020,global,12807,3x3x3 With Feet,0,0
2020,global,12807,6x6x6 Cube,1524,11.899742328414147
2020,global,12807,7x7x7 Cube,1168,9.120012493167799
2020,global,12807,Skewb,4355,34.00484110252206
2020,malaysia,15,3x3x3 Cube,13,86.66666666666667
2020,malaysia,15,3x3x3 Blindfolded,8,53.333333333333336
2020,malaysia,15,3x3x3 Fewest Moves,4,26.666666666666668
2020,malaysia,15,3x3x3 One-Handed,9,60
2020,malaysia,15,4x4x4 Blindfolded,3,20
2020,malaysia,15,4x4x4 Cube,11,73.33333333333333
2020,malaysia,15,5x5x5 Blindfolded,1,6.666666666666667
2020,malaysia,15,5x5x5 Cube,11,73.33333333333333
2020,malaysia,15,Clock,4,26.666666666666668
2020,malaysia,15,Magic,0,0
2020,malaysia,15,Master Magic,0,0
2020,malaysia,15,Megaminx,7,46.666666666666664
2020,malaysia,15,Pyraminx,8,53.333333333333336
2020,malaysia,15,Square-1,7,46.666666666666664
2020,malaysia,15,2x2x2 Cube,10,66.66666666666666
2020,malaysia,15,3x3x3 With Feet,0,0
2020,malaysia,15,6x6x6 Cube,7,46.666666666666664
2020,malaysia,15,7x7x7 Cube,7,46.666666666666664
2020,malaysia,15,Skewb,9,60
2021,global,9465,3x3x3 Cube,9135,96.513470681458
2021,global,9465,3x3x3 Blindfolded,1200,12.678288431061807
2021,global,9465,3x3x3 Fewest Moves,532,5.6207078711040674
2021,global,9465,3x3x3 One-Handed,3417,36.10142630744849
2021,global,9465,4x4x4 Blindfolded,182,1.9228737453777074
2021,global,9465,4x4x4 Cube,4158,43.930269413629155
2021,global,9465,5x5x5 Blindfolded,118,1.2466983623877443
2021,global,9465,5x5x5 Cube,2272,24.00422609614369
2021,global,9465,Clock,1331,14.062334918119387
2021,global,9465,Magic,0,0
2021,global,9465,Master Magic,0,0
2021,global,9465,Megaminx,1669,17.63338615953513
2021,global,9465,Pyraminx,4275,45.16640253565768
2021,global,9465,Square-1,1421,15.013206550449024
2021,global,9465,2x2x2 Cube,6243,65.95879556259905
2021,global,9465,3x3x3 With Feet,0,0
2021,global,9465,6x6x6 Cube,1001,10.57580559957739
2021,global,9465,7x7x7 Cube,791,8.357105124141574
2021,global,9465,Skewb,2979,31.473851030110932
2021,malaysia,10,3x3x3 Cube,10,100
2021,malaysia,10,3x3x3 Blindfolded,2,20
2021,malaysia,10,3x3x3 Fewest Moves,0,0
2021,malaysia,10,3x3x3 One-Handed,4,40
2021,malaysia,10,4x4x4 Blindfolded,0,0
2021,malaysia,10,4x4x4 Cube,7,70
2021,malaysia,10,5x5x5 Blindfolded,0,0
2021,malaysia,10,5x5x5 Cube,5,50
2021,malaysia,10,Clock,2,20
2021,malaysia,10,Magic,0,0
2021,malaysia,10,Master Magic,0,0
2021,malaysia,10,Megaminx,2,20
2021,malaysia,10,Pyraminx,3,30
2021,malaysia,10,Square-1,2,20
2021,malaysia,10,2x2x2 Cube,5,50
2021,malaysia,10,3x3x3 With Feet,0,0
2021,malaysia,10,6x6x6 Cube,1,10
2021,malaysia,10,7x7x7 Cube,1,10
2021,malaysia,10,Skewb,6,60
2022,global,38056,3x3x3 Cube,36676,96.37376497792727
2022,global,38056,3x3x3 Blindfolded,3534,9.286314904351482
2022,global,38056,3x3x3 Fewest Moves,2310,6.070002102165231
2022,global,38056,3x3x3 One-Handed,12126,31.863569476560862
2022,global,38056,4x4x4 Blindfolded,746,1.9602690771494637
2022,global,38056,4x4x4 Cube,14949,39.28158503258356
2022,global,38056,5x5x5 Blindfolded,480,1.2612991381122556
2022,global,38056,5x5x5 Cube,7942,20.86924532268236
2022,global,38056,Clock,4782,12.565692663443349
2022,global,38056,Magic,0,0
2022,global,38056,Master Magic,0,0
2022,global,38056,Megaminx,6292,16.533529535421483
2022,global,38056,Pyraminx,18613,48.90950178684045
2022,global,38056,Square-1,4822,12.670800924952703
2022,global,38056,2x2x2 Cube,26158,68.73554761404247
2022,global,38056,3x3x3 With Feet,0,0
2022,global,38056,6x6x6 Cube,3831,10.06674374605844
2022,global,38056,7x7x7 Cube,3141,8.253626235022073
2022,global,38056,Skewb,11761,30.904456590288
2022,malaysia,638,3x3x3 Cube,624,97.80564263322884
2022,malaysia,638,3x3x3 Blindfolded,58,9.090909090909092
2022,malaysia,638,3x3x3 Fewest Moves,48,7.523510971786834
2022,malaysia,638,3x3x3 One-Handed,208,32.60188087774294
2022,malaysia,638,4x4x4 Blindfolded,16,2.507836990595611
2022,malaysia,638,4x4x4 Cube,238,37.30407523510972
2022,malaysia,638,5x5x5 Blindfolded,10,1.5673981191222568
2022,malaysia,638,5x5x5 Cube,140,21.9435736677116
2022,malaysia,638,Clock,84,13.166144200626958
2022,malaysia,638,Magic,0,0
2022,malaysia,638,Master Magic,0,0
2022,malaysia,638,Megaminx,114,17.86833855799373
2022,malaysia,638,Pyraminx,308,48.275862068965516
2022,malaysia,638,Square-1,80,12.539184952978054
2022,malaysia,638,2x2x2 Cube,447,70.0626959247649
2022,malaysia,638,3x3x3 With Feet,0,0
2022,malaysia,638,6x6x6 Cube,65,10.18808777429467
2022,malaysia,638,7x7x7 Cube,65,10.18808777429467
2022,malaysia,638,Skewb,217,34.01253918495298
2023,global,61081,3x3x3 Cube,58991,96.5783140420098
2023,global,61081,3x3x3 Blindfolded,5208,8.52638299962345
2023,global,61081,3x3x3 Fewest Moves,3788,6.201601152567902
2023,global,61081,3x3x3 One-Handed,18583,30.423535960445964
2023,global,61081,4x4x4 Blindfolded,1157,1.8942060542558241
2023,global,61081,4x4x4 Cube,21754,35.61500302876508
2023,global,61081,5x5x5 Blindfolded,705,1.1542050719536354
2023,global,61081,5x5x5 Cube,11711,19.17290155694897
2023,global,61081,Clock,9295,15.217498076324881
2023,global,61081,Magic,0,0
2023,global,61081,Master Magic,0,0
2023,global,61081,Megaminx,10430,17.075686383654492
2023,global,61081,Pyraminx,30201,49.44418067811595
2023,global,61081,Square-1,7506,12.288600383097855
2023,global,61081,2x2x2 Cube,40870,66.91115076701429
2023,global,61081,3x3x3 With Feet,0,0
2023,global,61081,6x6x6 Cube,5768,9.443198375927048
2023,global,61081,7x7x7 Cube,4829,7.905895450303695
2023,global,61081,Skewb,18867,30.888492329857076
2023,malaysia,824,3x3x3 Cube,805,97.69417475728154
2023,malaysia,824,3x3x3 Blindfolded,72,8.737864077669903
2023,malaysia,824,3x3x3 Fewest Moves,52,6.310679611650485
2023,malaysia,824,3x3x3 One-Handed,365,44.296116504854375
2023,malaysia,824,4x4x4 Blindfolded,18,2.1844660194174756
2023,malaysia,824,4x4x4 Cube,314,38.10679611650485
2023,malaysia,824,5x5x5 Blindfolded,11,1.3349514563106795
2023,malaysia,824,5x5x5 Cube,165,20.024271844660195
2023,malaysia,824,Clock,102,12.37864077669903
2023,malaysia,824,Magic,0,0
2023,malaysia,824,Master Magic,0,0
2023,malaysia,824,Megaminx,133,16.14077669902913
2023,malaysia,824,Pyraminx,444,53.883495145631066
2023,malaysia,824,Square-1,78,9.466019417475728
2023,malaysia,824,2x2x2 Cube,619,75.12135922330097
2023,malaysia,824,3x3x3 With Feet,0,0
2023,malaysia,824,6x6x6 Cube,88,10.679611650485436
2023,malaysia,824,7x7x7 Cube,72,8.737864077669903
2023,malaysia,824,Skewb,309,37.5
2024,global,49010,3x3x3 Cube,47008,95.91511936339523
2024,global,49010,3x3x3 Blindfolded,4521,9.224648031014079
2024,global,49010,3x3x3 Fewest Moves,3114,6.353805345847786
2024,global,49010,3x3x3 One-Handed,15400,31.42215874311365
2024,global,49010,4x4x4 Blindfolded,993,2.026117118955315
2024,global,49010,4x4x4 Cube,18642,38.03713527851459
2024,global,49010,5x5x5 Blindfolded,665,1.3568659457253622
2024,global,49010,5x5x5 Cube,10006,20.416241583350335
2024,global,49010,Clock,10347,21.11201795551928
2024,global,49010,Magic,0,0
2024,global,49010,Master Magic,0,0
2024,global,49010,Megaminx,9251,18.875739644970412
2024,global,49010,Pyraminx,24816,50.63456437461743
2024,global,49010,Square-1,6524,13.311569067537238
2024,global,49010,2x2x2 Cube,34072,69.52050601917976
2024,global,49010,3x3x3 With Feet,0,0
2024,global,49010,6x6x6 Cube,5316,10.846765966129361
2024,global,49010,7x7x7 Cube,4356,8.887982044480717
2024,global,49010,Skewb,16209,33.07284227708631
2024,malaysia,491,3x3x3 Cube,468,95.31568228105907
2024,malaysia,491,3x3x3 Blindfolded,31,6.313645621181263
2024,malaysia,491,3x3x3 Fewest Moves,16,3.2586558044806515
2024,malaysia,491,3x3x3 One-Handed,214,43.58452138492871
2024,malaysia,491,4x4x4 Blindfolded,8,1.6293279022403258
2024,malaysia,491,4x4x4 Cube,241,49.08350305498982
2024,malaysia,491,5x5x5 Blindfolded,7,1.4256619144602851
2024,malaysia,491,5x5x5 Cube,157,31.975560081466398
2024,malaysia,491,Clock,107,21.792260692464357
2024,malaysia,491,Magic,0,0
2024,malaysia,491,Master Magic,0,0
2024,malaysia,491,Megaminx,135,27.494908350305497
2024,malaysia,491,Pyraminx,284,57.841140529531565
2024,malaysia,491,Square-1,83,16.90427698574338
2024,malaysia,491,2x2x2 Cube,369,75.15274949083503
2024,malaysia,491,3x3x3 With Feet,0,0
2024,malaysia,491,6x6x6 Cube,79,16.08961303462322
2024,malaysia,491,7x7x7 Cube,63,12.830957230142568
2024,malaysia,491,Skewb,185,37.67820773930753
